ID_Equipe,Semestre,window_end_day,rolling_7d_value,tier,evaluator_score_t3,planning_artifact_present_t1,planning_scope_log1p_t1,team_full_period_rolling_max,team_full_period_rolling_intensity_pct,activity_metric
TEAM_01,2026.1,-76,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-75,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-74,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-73,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-72,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-71,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-70,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-69,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-68,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-67,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-66,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-65,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-64,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-63,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-62,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-61,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-60,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-59,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-58,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
